,station_name,station_lat,station_lng,line_id,line_name,station_id,station_order
0,Вокзальная,48.475457,35.015926,58,Центрально-Заводская,58.367,0
1,Метростроителей,48.475218,34.995731,58,Центрально-Заводская,58.368,1
2,Металлургов,48.476634,34.979517,58,Центрально-Заводская,58.369,2
3,Заводская,48.475821,34.959422,58,Центрально-Заводская,58.37,3
4,Проспект свободы,48.479871,34.943027,58,Центрально-Заводская,58.371,4
5,Коммунаровская,48.479298,34.92657,58,Центрально-Заводская,58.372,5
